TimeUTC,TimeDK,PriceArea,SatisfiedDemand,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,DominatingDirection,aFRRUpMW,aFRRVWAUpEUR,aFRRVWAUpDKK,aFRRDownMW,aFRRVWADownEUR,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownEUR,mFRRMarginalPriceDownDKK
2026-08-30T08:30:00,2026-08-30T10:30:00,DK1,-151.0,-0.89,-6.65,13.38,-1,0.0,0.0,0.0,-28.21,-0.89,-6.65,13.38,100.01,8.48,63.39
2026-08-30T08:15:00,2026-08-30T10:15:00,DK1,0.0,14.99,112.05,14.99,0,0.0,0.0,0.0,-21.96,-3.77,-28.18,22.03,164.67,14.99,112.05
2026-08-30T08:00:00,2026-08-30T10:00:00,DK1,-108.0,0.21,1.57,15.78,-1,0.05,11.0,82.22,-14.24,0.21,1.57,20.0,149.5,15.78,117.95
2026-08-30T07:45:00,2026-08-30T09:45:00,DK1,-151.0,9.01,67.35,13.73,-1,0.86,25.29,189.04,-3.11,11.83,88.43,13.73,102.63,9.01,67.35
2026-08-30T07:30:00,2026-08-30T09:30:00,DK1,-168.0,7.2,53.82,12.14,-1,0.0,0.0,0.0,-11.13,9.2,68.77,12.14,90.74,7.2,53.82
2026-08-30T07:15:00,2026-08-30T09:15:00,DK1,-116.0,8.34,62.34,12.93,-1,0.85,13.16,98.37,-4.83,11.8,88.2,12.93,96.65,8.34,62.34
2026-08-30T07:00:00,2026-08-30T09:00:00,DK1,-82.0,8.0,59.8,11.93,-1,2.47,16.97,126.85,-2.29,13.61,101.73,11.93,89.17,8.0,59.8
2026-08-30T06:45:00,2026-08-30T08:45:00,DK1,-130.0,6.12,45.75,6.62,-1,0.0,0.0,0.0,-16.79,7.07,52.85,6.62,49.48,6.12,45.75
2026-08-30T06:30:00,2026-08-30T08:30:00,DK1,-52.0,1.41,10.54,19.71,-1,0.0,0.0,0.0,-15.59,1.41,10.54,19.71,147.33,14.61,109.21
2026-08-30T06:15:00,2026-08-30T08:15:00,DK1,-79.0,17.17,128.34,74.19,-1,1.82,89.15,666.38,-2.66,17.17,128.34,74.19,554.56,21.0,156.97
2026-08-30T06:00:00,2026-08-30T08:00:00,DK1,-102.9,13.48,100.76,99.7,-1,10.64,28.35,211.91,0.0,0.0,0.0,99.7,745.24,13.48,100.76
2026-08-30T05:45:00,2026-08-30T07:45:00,DK1,-61.0,18.37,137.31,42.26,-1,1.67,22.63,169.15,-3.13,18.37,137.31,42.26,315.89,21.0,156.97
2026-08-30T05:30:00,2026-08-30T07:30:00,DK1,0.0,62.83,469.64,62.83,0,0.0,0.0,0.0,-11.54,10.12,75.64,94.0,702.63,62.83,469.64
2026-08-30T05:15:00,2026-08-30T07:15:00,DK1,0.0,72.01,538.26,72.01,0,0.0,0.0,0.0,-7.26,12.35,92.31,94.59,707.04,72.01,538.26
2026-08-30T05:00:00,2026-08-30T07:00:00,DK1,0.0,76.21,569.65,76.21,0,0.0,57.07,426.59,-4.14,15.2,113.62,95.34,712.65,76.21,569.65
2026-08-30T04:45:00,2026-08-30T06:45:00,DK1,0.0,76.09,568.76,76.09,0,0.08,71.8,536.69,-0.09,34.54,258.18,101.2,756.45,76.09,568.76
2026-08-30T04:30:00,2026-08-30T06:30:00,DK1,-33.0,34.77,259.9,76.39,-1,0.34,71.17,531.98,0.0,34.77,259.9,97.5,728.79,76.39,571.0
2026-08-30T04:15:00,2026-08-30T06:15:00,DK1,0.0,71.71,536.02,71.71,0,0.12,54.7,408.87,0.0,33.45,250.03,94.7,707.86,71.71,536.02
2026-08-30T04:00:00,2026-08-30T06:00:00,DK1,0.0,68.48,511.87,68.48,0,0.02,76.07,568.61,-0.32,42.09,314.61,81.96,612.63,68.48,511.87
2026-08-30T03:45:00,2026-08-30T05:45:00,DK1,0.0,75.03,560.83,75.03,0,0.0,0.0,0.0,-1.13,39.16,292.71,75.03,560.83,21.0,156.97
2026-08-30T03:30:00,2026-08-30T05:30:00,DK1,43.0,74.26,555.08,73.99,1,0.0,74.26,555.08,-2.86,37.46,280.01,73.99,553.06,35.9,268.35
2026-08-30T03:15:00,2026-08-30T05:15:00,DK1,149.0,88.23,659.5,72.65,1,0.0,74.26,555.08,-0.52,50.95,380.84,88.23,659.5,72.65,543.04
2026-08-30T03:00:00,2026-08-30T05:00:00,DK1,136.0,108.5,811.02,75.17,1,2.96,108.5,811.02,-0.03,47.99,358.72,88.06,658.23,75.17,561.88
2026-08-30T02:45:00,2026-08-30T04:45:00,DK1,169.0,97.8,731.04,70.39,1,0.28,94.81,708.69,-0.07,58.47,437.05,97.8,731.04,70.39,526.15
2026-08-30T02:30:00,2026-08-30T04:30:00,DK1,200.0,97.6,729.54,69.53,1,0.0,0.0,0.0,-1.7,58.9,440.27,97.6,729.54,69.53,519.72
2026-08-30T02:15:00,2026-08-30T04:15:00,DK1,61.0,68.27,510.3,68.27,1,0.0,0.0,0.0,-2.92,56.72,423.97,68.27,510.3,68.27,510.3
2026-08-30T02:00:00,2026-08-30T04:00:00,DK1,0.0,71.87,537.21,71.87,0,0.04,93.66,700.09,-2.3,40.04,299.29,71.87,537.21,14.88,111.23
2026-08-30T01:45:00,2026-08-30T03:45:00,DK1,-59.0,14.77,110.4,67.87,-1,3.92,129.3,966.49,0.0,0.0,0.0,67.87,507.31,14.77,110.4
2026-08-30T01:30:00,2026-08-30T03:30:00,DK1,-31.0,14.77,110.4,76.37,-1,0.27,104.31,779.7,-0.15,35.36,264.31,76.37,570.85,14.77,110.4
2026-08-30T01:15:00,2026-08-30T03:15:00,DK1,0.0,80.4,600.97,80.4,0,0.0,0.0,0.0,-1.39,65.71,491.17,80.4,600.97,23.67,176.93
2026-08-30T01:00:00,2026-08-30T03:00:00,DK1,0.0,89.37,668.02,89.37,0,0.12,114.19,853.55,-0.64,55.63,415.82,89.37,668.02,30.0,224.24
2026-08-30T00:45:00,2026-08-30T02:45:00,DK1,-29.0,46.01,343.92,77.89,-1,2.13,122.09,912.6,-0.81,46.01,343.92,77.89,582.21,49.05,366.64
2026-08-30T00:30:00,2026-08-30T02:30:00,DK1,-28.0,46.14,344.89,82.42,-1,2.48,136.68,1021.66,-0.01,70.38,526.08,82.42,616.07,46.14,344.89
2026-08-30T00:15:00,2026-08-30T02:15:00,DK1,-81.0,47.6,355.8,88.49,-1,0.49,135.73,1014.55,-0.1,78.7,588.27,88.49,661.45,47.6,355.8
2026-08-30T00:00:00,2026-08-30T02:00:00,DK1,0.0,98.79,738.44,98.79,0,0.37,128.68,961.86,-0.08,90.74,678.26,114.7,857.36,98.79,738.44
2026-08-29T23:45:00,2026-08-30T01:45:00,DK1,-34.0,72.74,543.72,96.36,-1,0.29,126.64,946.61,-0.11,72.74,543.72,96.36,720.27,96.36,720.27
2026-08-29T23:30:00,2026-08-30T01:30:00,DK1,-70.0,29.51,220.58,100.86,-1,1.7,144.17,1077.64,-0.02,88.73,663.24,100.86,753.91,29.51,220.58
2026-08-29T23:15:00,2026-08-30T01:15:00,DK1,-94.0,40.0,298.99,103.61,-1,0.74,139.57,1043.26,0.0,0.0,0.0,103.61,774.46,40.0,298.99
2026-08-29T23:00:00,2026-08-30T01:00:00,DK1,-121.0,30.46,227.68,108.36,-1,1.43,136.65,1021.43,0.0,107.02,799.95,108.36,809.97,30.46,227.68
2026-08-29T22:45:00,2026-08-30T00:45:00,DK1,-117.0,35.57,265.88,99.14,-1,0.48,131.11,980.02,0.0,105.92,791.73,99.14,741.05,35.57,265.88
2026-08-29T22:30:00,2026-08-30T00:30:00,DK1,-131.0,99.58,744.34,110.28,-1,3.47,167.0,1248.29,0.0,99.58,744.34,110.28,824.32,110.28,824.32
2026-08-29T22:15:00,2026-08-30T00:15:00,DK1,-151.0,11.93,89.17,123.91,-1,2.0,161.7,1208.68,-3.12,11.93,89.17,123.91,926.2,60.0,448.49
2026-08-29T22:00:00,2026-08-30T00:00:00,DK1,-88.0,17.45,130.44,134.73,-1,0.0,78.24,584.83,-5.93,17.45,130.44,134.73,1007.08,128.69,961.93
2026-08-29T21:45:00,2026-08-29T23:45:00,DK1,-157.0,74.82,559.26,138.86,-1,1.67,153.58,1147.98,-0.11,74.82,559.26,138.86,1037.95,121.4,907.44
2026-08-29T21:30:00,2026-08-29T23:30:00,DK1,-37.0,50.8,379.72,144.59,-1,1.47,133.57,998.41,-0.02,50.8,379.72,144.59,1080.78,125.5,938.09
2026-08-29T21:15:00,2026-08-29T23:15:00,DK1,-123.0,72.31,540.5,144.56,-1,2.59,185.27,1384.86,-0.16,72.31,540.5,144.56,1080.56,122.6,916.41
2026-08-29T21:00:00,2026-08-29T23:00:00,DK1,-202.0,6.69,50.01,149.5,-1,2.96,182.5,1364.15,0.0,71.96,537.89,149.5,1117.48,6.69,50.01
2026-08-29T20:45:00,2026-08-29T22:45:00,DK1,-83.0,72.06,538.63,150.71,-1,0.32,145.93,1090.8,-0.36,72.06,538.63,150.71,1126.53,131.48,982.79
2026-08-29T20:30:00,2026-08-29T22:30:00,DK1,-65.0,71.03,530.94,157.14,-1,0.12,142.03,1061.65,-0.5,71.03,530.94,157.14,1174.59,139.87,1045.5
2026-08-29T20:15:00,2026-08-29T22:15:00,DK1,-109.0,85.54,639.39,160.08,-1,0.0,127.8,955.28,-0.38,85.54,639.39,160.08,1196.57,145.08,1084.44
2026-08-29T20:00:00,2026-08-29T22:00:00,DK1,-131.0,78.71,588.34,179.05,-1,0.36,181.98,1360.26,-0.88,78.71,588.34,179.05,1338.36,152.16,1137.37
2026-08-29T19:45:00,2026-08-29T21:45:00,DK1,-106.0,83.08,621.01,156.68,-1,0.0,137.03,1024.27,-1.39,83.08,621.01,156.68,1171.15,143.0,1068.9
2026-08-29T19:30:00,2026-08-29T21:30:00,DK1,-45.0,81.68,610.54,165.02,-1,0.09,156.23,1167.79,-0.68,81.68,610.54,165.02,1233.49,165.02,1233.49
2026-08-29T19:15:00,2026-08-29T21:15:00,DK1,0.0,177.1,1323.79,177.1,0,0.07,152.89,1142.82,-0.33,89.85,671.61,177.1,1323.79,177.1,1323.79
2026-08-29T19:00:00,2026-08-29T21:00:00,DK1,0.0,204.27,1526.88,204.27,0,0.01,172.41,1288.73,-0.3,90.21,674.3,204.27,1526.88,148.98,1113.6
2026-08-29T18:45:00,2026-08-29T20:45:00,DK1,-106.0,47.0,351.32,182.05,-1,0.19,186.62,1394.95,-0.25,90.14,673.78,182.05,1360.79,47.0,351.32
2026-08-29T18:30:00,2026-08-29T20:30:00,DK1,-114.0,66.9,500.06,182.84,-1,0.32,204.83,1531.06,-0.08,105.75,790.46,182.84,1366.69,66.9,500.06
2026-08-29T18:15:00,2026-08-29T20:15:00,DK1,-81.0,87.28,652.4,200.62,-1,0.39,188.84,1411.54,-0.36,151.73,1134.15,200.62,1499.59,87.28,652.4
2026-08-29T18:00:00,2026-08-29T20:00:00,DK1,-109.0,95.52,713.99,219.4,-1,0.28,246.79,1844.71,-0.28,95.52,713.99,219.4,1639.97,123.93,926.35
2026-08-29T17:45:00,2026-08-29T19:45:00,DK1,-183.0,92.96,694.86,212.09,-1,0.17,187.8,1403.77,-0.4,92.96,694.86,212.09,1585.33,100.59,751.89
2026-08-29T17:30:00,2026-08-29T19:30:00,DK1,-266.0,85.09,636.03,202.52,-1,1.56,208.33,1557.23,-0.08,85.09,636.03,202.52,1513.8,152.0,1136.17
2026-08-29T17:15:00,2026-08-29T19:15:00,DK1,-339.0,117.48,878.14,188.41,-1,3.88,199.52,1491.37,0.0,0.0,0.0,188.41,1408.33,117.48,878.14
2026-08-29T17:00:00,2026-08-29T19:00:00,DK1,-125.0,77.26,577.5,178.57,-1,2.76,172.76,1291.35,-0.09,77.26,577.5,178.57,1334.78,178.57,1334.78
2026-08-29T16:45:00,2026-08-29T18:45:00,DK1,0.0,196.26,1467.0,196.26,0,2.76,200.24,1496.75,-0.02,76.76,573.77,196.26,1467.0,196.26,1467.0
2026-08-29T16:30:00,2026-08-29T18:30:00,DK1,186.0,200.67,1499.97,180.05,1,1.6,168.46,1259.2,-0.47,72.72,543.57,200.67,1499.97,180.05,1345.84
2026-08-29T16:15:00,2026-08-29T18:15:00,DK1,74.0,212.28,1586.75,148.29,1,1.33,170.43,1273.93,-0.11,45.43,339.58,212.28,1586.75,148.29,1108.44
2026-08-29T16:00:00,2026-08-29T18:00:00,DK1,-27.0,11.3,84.47,142.56,-1,3.25,208.09,1555.43,-1.23,11.3,84.47,222.15,1660.53,142.56,1065.61
2026-08-29T15:45:00,2026-08-29T17:45:00,DK1,31.0,224.84,1680.63,165.13,1,8.0,219.62,1641.62,0.0,0.0,0.0,224.84,1680.63,165.13,1234.31
2026-08-29T15:30:00,2026-08-29T17:30:00,DK1,0.0,130.78,977.55,130.78,0,3.9,188.4,1408.25,0.0,46.83,350.04,198.96,1487.19,130.78,977.55
2026-08-29T15:15:00,2026-08-29T17:15:00,DK1,50.0,140.08,1047.07,100.27,1,0.31,122.29,914.09,-2.49,14.63,109.36,140.08,1047.07,100.27,749.5
2026-08-29T15:00:00,2026-08-29T17:00:00,DK1,-93.0,-9.88,-73.85,53.19,-1,0.37,5.86,43.8,-17.91,-9.88,-73.85,100.63,752.19,53.19,397.58
2026-08-29T14:45:00,2026-08-29T16:45:00,DK1,0.0,66.72,498.72,66.72,0,2.37,64.69,483.54,-25.25,-70.62,-527.87,87.03,650.53,66.72,498.72
2026-08-29T14:30:00,2026-08-29T16:30:00,DK1,0.0,33.45,250.03,33.45,0,0.14,24.7,184.63,-39.54,-65.18,-487.21,33.45,250.03,8.0,59.8
2026-08-29T14:15:00,2026-08-29T16:15:00,DK1,-322.0,-6.69,-50.01,4.55,-1,5.19,45.25,338.23,-8.0,1.67,12.48,4.55,34.01,-6.69,-50.01
2026-08-29T14:00:00,2026-08-29T16:00:00,DK1,-14.0,0.52,3.89,0.52,0,1.07,23.53,175.88,-26.22,-61.03,-456.19,4.29,32.07,0.52,3.89
2026-08-29T13:45:00,2026-08-29T15:45:00,DK1,1.8,5.07,37.9,5.07,0,0.17,7.46,55.76,-13.94,-21.18,-158.32,12.04,90.0,5.07,37.9
2026-08-29T13:30:00,2026-08-29T15:30:00,DK1,-144.0,-13.54,-101.21,1.54,-1,1.62,13.99,104.57,-7.79,-13.54,-101.21,1.54,11.51,-6.69,-50.01
2026-08-29T13:15:00,2026-08-29T15:15:00,DK1,-118.0,-14.67,-109.66,0.73,-1,1.26,22.8,170.43,-10.64,-14.67,-109.66,0.73,5.46,-6.69,-50.01
2026-08-29T13:00:00,2026-08-29T15:00:00,DK1,-32.0,-43.5,-325.15,0.67,-1,0.0,0.0,0.0,-24.5,-43.5,-325.15,0.67,5.01,0.0,0.0
2026-08-29T12:45:00,2026-08-29T14:45:00,DK1,-187.0,-10.19,-76.17,0.1,-1,0.0,0.0,0.0,-12.58,-10.19,-76.17,0.1,0.75,-6.69,-50.01
2026-08-29T12:30:00,2026-08-29T14:30:00,DK1,-235.0,-10.0,-74.75,0.57,-1,11.64,31.26,233.66,0.0,0.05,0.37,0.57,4.26,-10.0,-74.75
2026-08-29T12:15:00,2026-08-29T14:15:00,DK1,-143.0,-23.13,-172.89,0.55,-1,0.08,1.01,7.55,-13.21,-23.13,-172.89,0.55,4.11,-6.69,-50.01
2026-08-29T12:00:00,2026-08-29T14:00:00,DK1,-183.0,-6.69,-50.01,0.56,-1,0.29,0.99,7.4,-1.39,0.11,0.82,0.56,4.19,-6.69,-50.01
2026-08-29T11:45:00,2026-08-29T13:45:00,DK1,-272.7,-6.69,-50.01,0.1,-1,0.56,8.54,63.83,-2.27,-1.8,-13.45,0.1,0.75,-6.69,-50.01
2026-08-29T11:30:00,2026-08-29T13:30:00,DK1,-199.4,0.13,0.97,0.13,-1,1.67,6.78,50.68,0.0,13.38,100.01,6.15,45.97,0.13,0.97
2026-08-29T11:15:00,2026-08-29T13:15:00,DK1,-148.3,1.31,9.79,1.31,-1,1.87,11.29,84.39,-0.08,8.33,62.27,6.15,45.97,1.31,9.79
2026-08-29T11:00:00,2026-08-29T13:00:00,DK1,-107.8,1.33,9.94,1.33,-1,1.07,20.31,151.81,-0.17,5.08,37.97,6.69,50.01,1.33,9.94
2026-08-29T10:45:00,2026-08-29T12:45:00,DK1,-127.0,1.35,10.09,1.35,-1,0.32,0.97,7.25,-0.47,2.17,16.22,6.69,50.01,1.35,10.09
2026-08-29T10:30:00,2026-08-29T12:30:00,DK1,-148.0,1.46,10.91,1.54,-1,0.34,7.44,55.61,-0.32,1.46,10.91,8.0,59.8,1.54,11.51
2026-08-29T10:15:00,2026-08-29T12:15:00,DK1,-356.3,0.0,0.0,1.57,-1,1.31,12.25,91.57,-0.21,0.54,4.04,1.57,11.74,0.0,0.0
2026-08-29T10:00:00,2026-08-29T12:00:00,DK1,-188.0,-3.17,-23.7,1.87,-1,0.0,0.0,0.0,-4.26,-3.17,-23.7,6.8,50.83,1.87,13.98
2026-08-29T09:45:00,2026-08-29T11:45:00,DK1,-144.0,-12.58,-94.03,2.03,-1,0.0,0.0,0.0,-15.26,-12.58,-94.03,6.91,51.65,2.03,15.17
2026-08-29T09:30:00,2026-08-29T11:30:00,DK1,4.6,2.08,15.55,2.08,0,0.05,0.07,0.52,-5.67,-1.49,-11.14,12.04,90.0,2.08,15.55
2026-08-29T09:15:00,2026-08-29T11:15:00,DK1,71.0,26.76,200.03,2.14,1,0.0,0.0,0.0,-13.33,-8.4,-62.79,26.76,200.03,2.14,16.0
2026-08-29T09:00:00,2026-08-29T11:00:00,DK1,171.0,26.76,200.03,2.14,1,0.0,0.0,0.0,-23.5,-10.27,-76.77,26.76,200.03,2.14,16.0
2026-08-29T08:45:00,2026-08-29T10:45:00,DK1,112.0,19.96,149.2,2.42,1,0.0,0.0,0.0,-11.61,-0.21,-1.57,19.96,149.2,2.42,18.09
2026-08-29T08:30:00,2026-08-29T10:30:00,DK1,0.0,2.44,18.24,2.44,0,6.36,32.04,239.49,-1.87,1.09,8.15,19.96,149.2,2.44,18.24
2026-08-29T08:15:00,2026-08-29T10:15:00,DK1,26.6,26.76,200.03,2.75,1,0.47,9.69,72.43,-5.39,0.25,1.87,26.76,200.03,2.75,20.56
2026-08-29T08:00:00,2026-08-29T10:00:00,DK1,0.0,2.95,22.05,2.95,0,5.73,48.47,362.3,-2.56,1.68,12.56,23.54,175.96,2.95,22.05
2026-08-29T07:45:00,2026-08-29T09:45:00,DK1,86.0,93.0,695.16,2.89,1,26.33,65.58,490.2,0.0,0.0,0.0,93.0,695.16,2.89,21.6
2026-08-29T07:30:00,2026-08-29T09:30:00,DK1,-184.0,2.97,22.2,2.97,-1,43.52,117.9,881.28,0.0,0.0,0.0,10.0,74.75,2.97,22.2
2026-08-29T07:15:00,2026-08-29T09:15:00,DK1,-299.0,0.0,0.0,3.51,-1,42.66,187.07,1398.31,-1.82,0.71,5.31,3.51,26.24,0.0,0.0
2026-08-29T07:00:00,2026-08-29T09:00:00,DK1,-143.0,1.76,13.16,18.49,-1,0.3,16.62,124.23,-4.31,1.76,13.16,39.28,293.61,18.49,138.21
2026-08-29T06:45:00,2026-08-29T08:45:00,DK1,-2.0,10.1,75.5,10.1,0,0.0,0.27,2.02,-17.48,-2.32,-17.34,100.0,747.48,10.1,75.5
2026-08-29T06:30:00,2026-08-29T08:30:00,DK1,94.0,124.0,926.88,41.87,1,0.14,64.56,482.57,-27.82,-29.02,-216.92,124.0,926.88,41.87,312.97
2026-08-29T06:15:00,2026-08-29T08:15:00,DK1,79.0,84.13,628.85,84.13,1,0.14,50.0,373.74,-0.18,46.79,349.75,84.13,628.85,84.13,628.85
2026-08-29T06:00:00,2026-08-29T08:00:00,DK1,29.0,106.95,799.43,106.95,1,0.05,50.62,378.37,-0.54,65.31,488.18,106.95,799.43,100.05,747.85
2026-08-29T05:45:00,2026-08-29T07:45:00,DK1,38.0,109.36,817.44,93.13,1,0.12,109.36,817.44,-0.48,57.59,430.47,93.13,696.13,70.0,523.24
2026-08-29T05:30:00,2026-08-29T07:30:00,DK1,0.0,100.94,754.51,100.94,0,0.6,93.38,698.0,-0.15,60.44,451.78,100.94,754.51,60.0,448.49
2026-08-29T05:15:00,2026-08-29T07:15:00,DK1,0.0,104.05,777.75,104.05,0,3.86,146.5,1095.06,0.0,92.32,690.07,104.05,777.75,56.37,421.35
2026-08-29T05:00:00,2026-08-29T07:00:00,DK1,0.0,107.45,803.17,107.45,0,0.08,115.8,865.58,-0.05,91.16,681.4,107.45,803.17,55.08,411.71
2026-08-29T04:45:00,2026-08-29T06:45:00,DK1,-88.0,47.69,356.47,97.0,-1,1.96,123.14,920.45,-0.47,47.69,356.47,97.0,725.06,93.0,695.16
2026-08-29T04:30:00,2026-08-29T06:30:00,DK1,0.0,97.64,729.84,97.64,0,0.0,0.0,0.0,-19.64,11.2,83.72,97.64,729.84,94.39,705.55
2026-08-29T04:15:00,2026-08-29T06:15:00,DK1,-79.0,8.17,61.07,98.01,-1,0.07,98.82,738.66,-16.15,8.17,61.07,98.01,732.61,93.81,701.21
2026-08-29T04:00:00,2026-08-29T06:00:00,DK1,-163.0,59.89,447.67,97.73,-1,2.33,117.5,878.29,0.0,0.0,0.0,97.73,730.51,59.89,447.67
2026-08-29T03:45:00,2026-08-29T05:45:00,DK1,-143.0,34.0,254.14,95.64,-1,0.34,102.53,766.39,-0.21,62.3,465.68,95.64,714.89,34.0,254.14
2026-08-29T03:30:00,2026-08-29T05:30:00,DK1,-146.0,21.62,161.61,94.17,-1,0.0,0.0,0.0,-3.33,71.6,535.2,94.17,703.9,21.62,161.61
2026-08-29T03:15:00,2026-08-29T05:15:00,DK1,-151.6,17.24,128.87,94.21,-1,2.62,100.3,749.72,0.0,83.91,627.21,94.21,704.2,17.24,128.87
2026-08-29T03:00:00,2026-08-29T05:00:00,DK1,-194.0,10.0,74.75,98.87,-1,1.23,97.14,726.1,-0.82,55.79,417.02,98.87,739.03,10.0,74.75
2026-08-29T02:45:00,2026-08-29T04:45:00,DK1,-103.5,12.71,95.0,88.17,-1,0.87,93.18,696.5,0.0,92.32,690.07,88.17,659.05,12.71,95.0
2026-08-29T02:30:00,2026-08-29T04:30:00,DK1,-94.0,17.74,132.6,90.52,-1,0.38,87.14,651.35,-0.44,54.8,409.62,90.52,676.62,17.74,132.6
2026-08-29T02:15:00,2026-08-29T04:15:00,DK1,-123.0,6.69,50.01,93.11,-1,0.41,88.1,658.53,-0.6,41.6,310.95,93.11,695.98,6.69,50.01
2026-08-29T02:00:00,2026-08-29T04:00:00,DK1,-87.0,21.0,156.97,96.58,-1,3.3,105.46,788.29,-0.09,71.13,531.68,96.58,721.92,21.0,156.97
2026-08-29T01:45:00,2026-08-29T03:45:00,DK1,-91.0,20.0,149.5,91.68,-1,0.34,84.72,633.27,-0.27,66.7,498.57,91.68,685.29,20.0,149.5
2026-08-29T01:30:00,2026-08-29T03:30:00,DK1,-27.0,16.77,125.35,90.32,-1,0.4,87.5,654.04,-0.42,61.95,463.06,90.32,675.12,16.77,125.35
2026-08-29T01:15:00,2026-08-29T03:15:00,DK1,0.0,91.03,680.43,91.03,0,0.38,97.09,725.73,-0.42,72.18,539.53,91.03,680.43,30.0,224.24
2026-08-29T01:00:00,2026-08-29T03:00:00,DK1,0.0,96.8,723.56,96.8,0,0.4,106.52,796.22,-1.03,64.87,484.89,96.8,723.56,33.65,251.53
2026-08-29T00:45:00,2026-08-29T02:45:00,DK1,0.0,91.01,680.28,91.01,0,0.0,0.0,0.0,-5.82,53.96,403.34,91.01,680.28,16.77,125.35
2026-08-29T00:30:00,2026-08-29T02:30:00,DK1,-96.0,16.77,125.35,99.51,-1,0.0,0.0,0.0,-4.71,37.2,278.06,99.51,743.82,16.77,125.35
2026-08-29T00:15:00,2026-08-29T02:15:00,DK1,-250.0,14.35,107.26,101.38,-1,0.0,101.71,760.26,-2.9,51.94,388.24,101.38,757.8,14.35,107.26
2026-08-29T00:00:00,2026-08-29T02:00:00,DK1,-180.0,45.5,340.1,106.89,-1,0.03,120.76,902.66,-0.61,74.55,557.25,106.89,798.98,45.5,340.1
2026-08-28T23:45:00,2026-08-29T01:45:00,DK1,-36.0,76.0,568.08,107.02,-1,0.0,0.0,0.0,-3.29,76.0,568.08,107.02,799.95,92.49,691.34
2026-08-28T23:30:00,2026-08-29T01:30:00,DK1,0.0,109.95,821.85,109.95,0,0.0,0.0,0.0,-1.65,82.76,618.61,109.95,821.85,99.0,740.01
2026-08-28T23:15:00,2026-08-29T01:15:00,DK1,0.0,113.88,851.23,113.88,0,0.16,148.32,1108.66,-3.77,35.65,266.48,113.88,851.23,104.17,778.65
2026-08-28T23:00:00,2026-08-29T01:00:00,DK1,0.0,116.31,869.39,116.31,0,0.0,0.0,0.0,-8.5,20.03,149.72,116.31,869.39,114.0,852.13
2026-08-28T22:45:00,2026-08-29T00:45:00,DK1,-28.0,73.14,546.71,116.93,-1,0.15,12.66,94.63,-0.56,73.14,546.71,120.77,902.73,116.93,874.03
2026-08-28T22:30:00,2026-08-29T00:30:00,DK1,-131.0,63.29,473.08,127.61,-1,9.27,145.6,1088.33,-0.09,63.29,473.08,127.61,953.86,117.94,881.58
2026-08-28T22:15:00,2026-08-29T00:15:00,DK1,-235.0,121.73,909.91,134.95,-1,18.6,191.71,1432.99,0.0,0.0,0.0,134.95,1008.72,121.73,909.91
2026-08-28T22:00:00,2026-08-29T00:00:00,DK1,-147.0,102.92,769.31,139.58,-1,10.92,150.0,1121.22,0.0,102.92,769.31,139.58,1043.33,132.42,989.81
2026-08-28T21:45:00,2026-08-28T23:45:00,DK1,-191.0,26.35,196.96,130.65,-1,0.38,12.97,96.95,-0.68,102.39,765.34,130.65,976.58,26.35,196.96
2026-08-28T21:30:00,2026-08-28T23:30:00,DK1,-223.0,26.43,197.56,140.42,-1,1.38,122.35,914.54,-1.53,55.75,416.72,140.42,1049.61,26.43,197.56
2026-08-28T21:15:00,2026-08-28T23:15:00,DK1,-155.0,97.9,731.78,149.7,-1,0.58,120.41,900.04,0.0,112.21,838.75,149.7,1118.98,97.9,731.78
2026-08-28T21:00:00,2026-08-28T23:00:00,DK1,-39.0,133.5,997.89,154.8,-1,7.58,230.06,1719.65,0.0,0.0,0.0,154.8,1157.1,133.5,997.89
2026-08-28T20:45:00,2026-08-28T22:45:00,DK1,0.0,150.52,1125.11,150.52,0,0.25,130.8,977.7,-0.52,109.79,820.66,150.52,1125.11,132.66,991.61
2026-08-28T20:30:00,2026-08-28T22:30:00,DK1,-77.0,95.41,713.17,161.34,-1,1.12,177.03,1323.26,-2.32,95.41,713.17,161.34,1205.98,139.52,1042.88
2026-08-28T20:15:00,2026-08-28T22:15:00,DK1,-62.0,61.22,457.61,161.97,-1,0.0,0.0,0.0,-11.66,61.22,457.61,161.97,1210.69,100.07,748.0
2026-08-28T20:00:00,2026-08-28T22:00:00,DK1,-131.0,54.87,410.14,171.19,-1,0.12,142.22,1063.07,-7.42,54.87,410.14,171.19,1279.61,146.36,1094.01
2026-08-28T19:45:00,2026-08-28T21:45:00,DK1,-70.0,67.25,502.68,153.69,-1,0.17,151.09,1129.37,-4.35,67.25,502.68,153.69,1148.8,153.69,1148.8
2026-08-28T19:30:00,2026-08-28T21:30:00,DK1,-51.0,79.85,596.86,165.71,-1,0.38,148.99,1113.67,-1.66,79.85,596.86,170.0,1270.72,165.71,1238.65
2026-08-28T19:15:00,2026-08-28T21:15:00,DK1,-41.0,52.62,393.32,167.61,-1,0.0,0.0,0.0,-7.45,52.62,393.32,170.0,1270.72,167.61,1252.85
